5469,6821,850,321,2174,7934,8163,6804,6444,194,530,9800,9538,6494,5650,7546,8109,4936,5350,3257,6725,8076,4568,710,3673,3256,5209,6439,1544,7345,6482,3320,3644,6240,8329,4640,6609,8941,4768,9643,420,1398,9656,3321,742,8028,1283,2498,7520,3098,5126,9300,7744,3266,941,8107,5393,5638,7464,8619,7081,339,7421,7291,6447,9108,8100,237,2974,4157,4203,2341,9011,
2327,4608,5346,400,8425,1793,8591,4380,3858,7491,2864,9785,4110,9624,7464,3584,7293,1047,5916,5465,19,8203,6767,3335,4474,9531,5688,6481,5682,9873,8373,7454,2808,2778,9849,8700,4100,8601,2880,1677,2156,7736,7300,8767,3014,2988,5480,8343,763,4003,7873,7881,8503,2189,2981,2870,6349,4948,6987,9634,24,8618,2274,5184,3068,9117,3502,7597,5738,5882,9005,6262,1778,
6178,8317,5899,7826,1747,5672,7165,262,9000,8105,1637,1172,63,8974,5609,4350,955,7048,8911,4341,929,8124,7339,7382,8347,1418,8056,6068,431,2967,7573,9741,6458,3561,4471,300,9190,4798,9021,4587,4363,7610,7377,2355,4322,2491,3770,7266,8580,5898,3166,5367,1184,4129,2340,2988,2876,9539,55,1873,3827,4972,2247,6529,8093,4423,1818,435,2092,6374,3712,6560,5186,
4882,5231,3203,4900,6274,9056,2954,1394,6494,4904,3447,1480,9982,9534,4694,5462,3496,4105,3902,2411,242,7264,8645,844,277,4447,3471,1662,6813,6503,2690,5024,9436,979,9669,5351,143,1203,983,6519,6009,4343,2155,5163,7051,1642,1377,1650,7189,2792,4400,2694,8774,4749,3824,8442,3470,2859,2068,4799,4773,3927,3300,4515,2293,801,824,7735,1698,543,7905,667,1866,
7095,8532,4986,2292,6968,9570,296,9850,7406,1369,2522,7552,6809,273,5966,1474,5389,1722,249,8695,7977,3134,6835,6942,1157,7729,3100,1940,4996,3543,2173,7541,1017,2322,7113,75,4982,7142,8209,2024,3024,9948,9910,8669,638,8351,5722,5173,992,5910,7680,1489,237,7550,1362,5184,6724,7876,2272,3034,9796,6460,8246,8793,6023,5056,4951,6245,409,9433,4661,4395,6566,
2049,1522,2548,2962,5208,9217,660,7397,9100,9075,1611,3778,9788,7104,1476,1043,6851,6064,852,3680,1563,6427,1868,7573,7921,7278,2975,2098,8697,5788,4365,2432,1016,8607,7197,4779,7632,7705,2745,1328,4457,5308,5043,4708,3673,3953,4150,8350,8518,345,1351,7330,2835,4862,3434,2171,8535,5365,4929,6245,3035,211,623,2532,7633,4969,5579,8484,1378,7133,6272,2494,8208,
9932,5131,4701,7260,3892,1741,2502,7067,632,4033,8442,8513,8777,6221,5241,7644,7052,5379,2775,737,7358,2235,8091,5697,8041,8027,278,5863,2286,3909,8721,1680,8338,3533,3280,5351,294,5094,5459,1149,8318,1208,1242,8786,1875,5103,2008,5042,1635,9011,9425,3375,5478,3856,4301,1670,5868,3105,2751,4897,3362,9774,6126,1545,9348,5727,9202,245,2012,8812,443,2003,2616,
2380,520,1964,9499,3726,8040,1759,627,2990,115,8905,7476,4331,4129,193,5729,8664,7341,8008,2490,8627,9758,5165,1109,4512,5109,2463,5115,8324,3522,3997,9788,2237,8387,1146,8224,2687,6283,2108,8939,8361,5930,4371,7883,7814,7902,9319,65,9280,1686,7242,2618,7599,5871,1116,8425,9022,7805,2333,8259,7086,3432,4670,1175,4916,6336,7136,5208,4462,9294,2542,9608,4948,
6635,521,7523,7537,9543,889,9947,1212,1028,6225,8940,5138,4630,7207,7488,976,447,6710,9917,3104,5927,2415,5563,5307,1628,345,5079,3275,6386,6758,4064,1036,75,3828,6414,1374,7874,5868,8434,3993,7138,4186,8537,6766,2787,4698,6794,2694,2036,4491,2911,4618,292,7843,1776,3726,4122,3695,1274,9930,9765,8229,8383,8582,2094,40,8983,257,170,9767,8261,6046,8539,
1754,1407,9775,7295,5971,648,4257,1965,8956,6319,4267,2168,3024,1897,19,4613,6244,3562,8139,3894,6145,4437,5184,6887,3151,6341,720,8209,7821,678,8121,9480,4734,3649,4076,6888,2349,1827,271,7495,1441,2233,1698,6854,219,6025,3866,4810,4428,7456,457,1505,9860,3940,6943,5027,8181,5157,2938,2567,3718,8725,1160,3054,3363,1136,7917,7584,2178,2186,960,5602,6880,
4971,6158,3198,6434,5218,3173,182,8448,2651,3054,8885,292,8222,1810,4990,3249,6140,6761,1626,2116,7075,5687,5725,5309,6655,6050,5620,8536,4333,5679,7562,2039,2603,8792,5017,1022,4028,1837,3965,1162,4263,1556,9332,3871,9823,8398,5746,3260,3486,6839,1121,1709,5610,4953,5366,8573,2953,2718,4863,2998,9937,1632,2456,4759,9904,5852,6064,9994,6623,825,4557,8617,5915,
6916,8187,6592,8026,2869,8870,4320,9204,3281,7621,6179,3106,6412,2363,5304,2099,185,7505,1055,2459,9601,754,1147,3620,7442,9109,3103,3294,1476,7303,8214,9098,6119,1124,9967,2111,7208,4498,1445,7895,3538,3882,7068,1802,2433,1092,2295,7189,1954,47,8583,2022,5399,474,1758,4790,7623,6129,4914,9571,6049,1975,1148,4809,1488,2684,6432,989,6586,8027,6071,6246,227,
3113,7910,9034,7282,787,5061,5782,6549,8666,4345,5039,7409,2819,6829,1555,4105,2086,3967,6732,1242,3102,3475,7143,5985,4348,4263,8691,7149,459,1246,8485,1324,2719,716,3945,2869,3447,6269,82,2977,9377,6562,738,8870,9788,6729,5766,7441,3673,1943,9321,2944,5195,7013,649,8362,9565,6997,2166,620,1891,5871,470,9936,8504,8476,3877,9931,4742,7406,10,996,9701,
2559,1978,3521,5782,6165,4322,3431,2484,2777,5821,767,4603,4770,1645,1311,2240,1198,6117,1015,8610,888,8096,6575,8897,6793,6045,1465,8953,7786,7995,1430,4959,6760,1565,469,9190,1536,3579,5845,9758,8330,453,2363,9498,1107,1844,6367,3869,6738,2286,385,636,501,8473,5971,1858,1566,4172,5966,4280,9929,5530,5906,5329,4914,4212,2081,1030,5954,6748,214,2085,6178,
7759,8860,9072,2614,5849,564,642,4331,4239,408,5646,4130,7087,1014,2015,4910,1191,3458,4318,8994,9955,7309,6557,8772,1844,208,1680,1326,8924,6197,587,5521,1093,5282,6646,7141,6801,3091,8846,7506,5804,6164,9397,3188,6126,4504,7785,8351,5245,2712,8578,367,8848,4379,8325,4889,2958,8718,7094,9492,3428,3841,2682,4462,3269,9742,8010,701,3307,8182,4419,3506,4220,
5517,8849,5770,2400,4026,3922,9241,8529,6150,9547,7698,9934,9640,8868,8712,6017,6469,9705,2122,7894,562,2851,7461,6650,6103,2098,8387,7311,8318,392,6225,9039,2875,4388,2046,1259,5654,1514,4751,863,1859,8908,3151,9571,4051,4855,3556,1552,9635,2173,9005,541,3314,7786,5479,5302,9153,229,8543,632,2915,7845,8593,6235,1171,7773,1855,9004,7908,406,2430,5158,2483,
4217,6994,2455,3113,9232,7756,6304,7850,3748,1217,8443,5923,9352,2570,7006,1649,7049,4543,8486,2214,720,9921,6280,7962,6389,7159,8758,6574,6221,6306,8269,6045,115,2463,1130,3730,9093,8505,1741,6608,1589,2905,7125,9346,7168,4267,1131,4432,7180,6510,1003,6522,4250,487,7725,580,2603,1090,3010,3055,2766,5047,9722,4207,8423,1093,3458,7678,7852,4702,5354,9692,1193,
5521,6867,4894,1384,5915,2608,9704,8985,4370,1739,1099,2283,5766,6385,9404,6793,2371,4116,5339,8632,9546,5152,8518,4133,5530,6492,1497,1485,9752,3391,2624,4760,477,8157,2157,227,7470,5388,1524,8185,4295,6839,5827,3678,9185,1054,3519,6568,1843,6600,8858,9018,36,7670,7249,8702,5886,9733,2034,7406,7294,3232,2314,6814,1288,4592,4668,4922,7352,4225,3854,5832,3027,
7746,449,287,1203,7252,7189,84,8632,1671,6907,7496,1781,7234,8981,7378,7326,3533,7418,1378,4759,8736,1485,3287,7451,1396,2039,4445,1842,2533,4358,9107,8226,1433,6512,8411,9845,7690,4229,506,6707,4831,4017,5887,5772,6985,1627,6464,3748,5753,9182,1856,1371,8543,2049,2894,4088,7293,2676,6503,6913,714,3817,8666,7786,5250,4381,76,8008,6298,1426,5986,6368,6098,
2374,1020,1335,7096,3998,3203,5331,179,7005,8932,9612,3498,6371,265,5214,2400,2254,1886,1917,4231,5844,5048,1430,2541,1821,2864,993,851,4013,1243,6291,6429,9391,2247,8559,7999,1629,9588,8012,5737,2347,9340,1650,6929,1556,8496,7198,6906,6749,7585,6005,9710,3301,6472,8742,3629,7246,9330,4375,5106,3525,5036,8753,862,620,5623,4360,8980,9338,3159,2,9120,3976,
9496,3467,3214,14,732,730,19,5226,9656,5757,3832,9735,6976,1742,8523,6822,3054,6894,5350,7846,2539,5710,9319,5714,3323,7949,763,2954,902,7278,2120,6221,1504,2452,5482,6560,4905,2781,5221,9246,3392,1737,505,4507,6723,9686,4788,2438,9090,7610,8673,9371,6674,6187,7059,189,174,5275,1881,1958,634,3630,4985,170,600,6020,7414,722,7594,5010,2424,1829,9093,
5626,8109,6003,5563,4288,1581,4663,2103,7,2053,5098,4743,7271,743,5226,6231,1625,686,2549,7280,9769,7143,4920,6406,8669,8520,4166,3605,7455,4305,6917,2819,3446,9374,3123,353,2323,2406,3702,6195,7607,4115,9232,7594,5874,2750,897,6427,1286,3334,518,4894,7626,3213,3952,9508,9050,6048,8736,3333,8252,8208,2878,3526,2366,4977,3160,5396,3743,5783,9455,4523,7288,
713,3414,6147,9720,8819,848,1570,1483,9090,2882,2910,397,6448,5791,9316,8294,99,5634,6801,561,8252,4728,4277,8883,2843,5847,5504,8422,9519,8015,3176,4578,2268,8988,733,1095,2821,4757,3988,9,5193,8516,9775,6359,4457,786,7469,2602,2503,5519,5966,8215,2555,2714,1567,2034,2639,2179,5716,7295,474,7771,7219,373,6538,9060,9501,4978,3114,8347,2824,1573,3971,
8395,1348,5332,9711,6013,7316,3359,6970,8605,1969,508,3625,2904,6923,4529,8582,7533,3371,3439,6919,2143,3083,8444,3312,8345,1234,9295,5688,3675,8938,7171,7510,147,527,2942,3481,2007,7478,2076,6161,4351,999,4740,8701,5263,6681,4364,4274,5106,6281,600,740,7602,342,1086,5124,6348,7733,5271,3153,6252,6812,9182,5294,36,9223,9015,2157,3216,8147,2128,252,332,
3121,5591,2676,7477,8545,8628,371,3481,9815,1449,8847,5998,8591,3279,6261,8243,9633,6672,3598,5244,1760,2994,9081,243,5693,443,769,3931,6920,4641,7022,6178,5238,1135,6327,1571,2046,7541,917,3477,4717,3021,7634,9444,4777,6165,5552,474,4883,1486,4375,1993,3749,8752,2998,8807,4843,6936,9995,8663,6047,1967,8701,8432,3692,7384,486,2924,6452,8805,1871,8895,5341,
1709,7876,9188,3862,8359,6171,7548,6287,4387,1837,2678,6865,1853,7520,1661,1206,8209,6446,5829,7414,4361,7117,2033,5629,9955,1004,5058,8763,9312,6188,4826,2041,425,8616,8303,1843,5053,6131,3482,870,8133,2781,6399,135,40,2353,5592,2525,7786,2670,458,844,6655,3744,2168,9087,5246,9498,8262,7361,3776,3235,7734,616,2712,4890,542,8671,2684,1719,2011,8751,130,
6412,7437,223,758,737,3540,8000,8756,2536,9055,1682,9235,4799,5438,2360,7093,1265,14,3612,4322,1783,9511,4595,6904,5093,9076,5050,5967,9456,6079,6095,3831,4143,9976,4205,2961,3343,6514,5887,2728,7072,475,7925,7978,3981,8470,7268,9734,7993,1159,8424,404,5444,8122,4437,6811,2318,8544,9787,8083,4370,4423,7672,2040,1395,5092,8823,583,9269,6624,5206,6280,1890,
4788,8305,6230,4167,6697,8517,7649,4424,5893,8889,7369,5112,8315,9856,1615,5401,5664,7506,5541,4235,5099,6172,9658,1578,5645,5924,3188,2136,7834,7686,7324,7203,565,2480,8531,9730,3802,8807,3747,8625,8564,3396,3024,1399,7887,7903,7853,2752,8759,5910,4634,3564,3360,9194,3771,4675,7391,2918,1940,6979,2581,8268,9089,4823,6620,4414,7522,2630,7082,5926,6692,5750,7331,
5898,2307,4371,8965,3402,9164,4268,5955,6510,5899,6412,2476,6656,9342,9020,8771,1337,372,4686,4787,7955,2890,3699,97,5432,5620,777,5169,6649,5785,9666,1441,9403,3739,2671,5909,4971,9602,9627,5888,8498,501,4981,4299,8772,9060,6278,3222,3427,8164,9952,1577,8352,1896,3047,5109,6897,2472,105,315,4510,7649,2872,6120,4678,6441,3833,5309,6910,6093,1333,5783,345,
7818,8233,9862,7006,5448,8934,2045,7368,7270,9318,1542,3884,1063,6155,3511,3487,716,2792,1440,4846,3839,2744,8057,2921,425,4011,1508,3151,8148,749,1186,5105,3450,9269,7202,982,8236,759,4659,6587,4847,5862,4570,564,6768,9114,6607,7156,2856,9049,9826,1525,6955,9430,6811,1700,1915,3891,6015,1548,4585,4499,94,5565,6667,9953,1850,5081,6841,5991,1282,9067,1058,
9906,5785,250,835,5822,202,9,7168,963,1719,3553,7317,1677,5765,3684,8656,2395,7129,432,4013,1958,8023,448,5919,6091,5758,6028,9064,2403,7239,8911,488,3991,4247,2234,5138,6630,9364,3888,5087,606,1606,9418,4871,7848,5843,6820,8895,5581,6681,6376,8253,1481,2565,9045,3383,1579,3616,6619,3593,8965,7721,1366,3189,9847,8910,2741,5972,6370,8308,7894,8843,2860,
2847,2097,3495,9053,914,1257,3857,9590,9666,455,9743,7228,6253,6740,2273,5909,2582,5263,2196,2538,2516,6650,8952,1947,8420,8114,1440,5712,8426,8505,8163,157,1397,1041,6607,9072,8384,3911,7677,9898,196,841,1455,9832,1643,8885,8934,5950,2975,2208,9473,991,6913,9472,8463,5867,7798,4375,7525,8917,8476,1084,4363,863,1050,4993,9988,4085,6473,6736,7394,5839,2342,
778,5828,6704,3596,4415,6252,4138,8625,2015,4056,2074,2687,6579,8235,8691,9573,5760,25,9666,7400,2677,5327,9067,5026,9985,1996,4542,1018,833,3007,7305,779,8119,8222,2855,2372,4214,7376,9350,3308,1946,9304,9606,96,6052,1886,1805,8011,9651,4012,4472,7425,5487,4194,2476,3159,3646,8918,1499,882,4233,8139,5586,9722,3625,3293,5374,4715,5595,8599,3294,6601,3187,
9492,8230,5808,5210,9504,9273,275,3684,392,611,4405,196,3790,2742,5440,6216,6986,8257,917,3556,4804,2465,8609,8158,9230,276,1720,8124,4941,2117,3934,4552,8360,1033,6501,380,3000,5749,3616,4272,6624,1130,3477,5262,5303,6526,2097,3070,5920,2408,5398,531,8539,4008,2640,7521,4756,1,6869,4617,8216,5171,5050,2722,4744,9481,786,4726,2823,6988,5185,870,3342,
5006,7480,1822,2261,5201,8088,7677,5099,7505,636,5139,8905,43,7008,8027,5399,377,2867,9852,2544,4540,3083,4112,3526,7244,7733,6658,3555,9030,246,5478,6462,596,2739,1426,7046,4411,4010,586,6878,174,4732,6746,1797,3647,1175,1932,6385,9158,6723,2905,7623,2106,217,4460,6361,2284,7739,6818,7516,9267,2852,3454,2021,49,6541,8089,1488,2325,8585,6790,9341,4442,
9016,7784,545,5202,4380,9151,6675,273,9460,2750,6446,3673,980,5050,1111,5222,553,3171,5192,2282,2790,3022,9327,8022,7432,2881,8898,2001,5771,59,5441,3544,3830,3117,3092,7106,9170,1753,8915,7999,7000,101,7380,733,2088,7356,8655,5302,3413,6178,254,505,4205,7777,2480,2115,3127,3349,3581,1674,7717,992,9875,3158,5577,3818,9230,1068,9508,1497,1303,7145,4329,
2088,1438,5003,946,7388,296,2128,6367,446,4778,5440,9610,3569,348,4128,9694,4034,8568,1183,2271,555,5598,9104,4258,6177,3732,3174,4108,1997,1742,5647,9030,3719,2294,6999,2826,9501,9511,5245,7468,7508,3004,338,2488,4502,7328,7902,8260,7609,5057,9916,6161,7073,2439,8148,8043,5899,5739,6027,7962,8053,8493,5710,7087,9046,4679,3665,4670,9035,4975,108,2091,3642,
987,6878,7260,315,2130,9710,8310,3662,1800,1054,6736,8920,4421,881,3144,7273,6223,1408,2691,4128,76,6290,2841,1650,9573,5172,1533,9219,3143,4454,500,3797,5363,6434,743,9466,116,505,660,1223,480,7212,9726,8039,8216,7588,3860,3208,5754,814,911,8823,7766,2759,7029,9955,1981,6239,6027,160,4773,2237,6424,3147,1321,2207,1108,741,7837,5580,1551,1150,9039,
4284,2995,663,6219,1684,6981,4860,9796,9592,7995,4941,1262,9177,4365,6236,8017,6170,2938,9508,9363,9072,6020,7575,4008,985,6935,2710,5845,361,7319,5210,2431,8111,2389,8208,8981,6742,221,7920,535,3303,3968,5742,4417,7580,6457,7561,1544,511,2365,6130,399,9809,7268,455,662,1703,9695,3948,1488,9919,3829,1883,2592,2112,5230,7058,6159,6927,6715,7483,2429,6110,
2859,9255,5773,8434,712,4221,5749,3440,4633,9223,3150,5330,972,7260,9183,7496,3960,996,7914,7103,6226,383,4678,803,7308,7235,119,5711,2359,9841,9535,2163,8122,3955,4958,2177,1691,2596,5493,2100,7657,3020,9641,8669,5644,4342,2946,5963,4581,1183,1779,5478,4479,8077,5588,6696,231,554,8602,8441,5127,4412,1209,8534,2749,5475,6048,2750,8379,494,1442,9928,7592,
9544,4785,356,9950,7444,334,2634,1045,2387,5457,8455,4140,9958,5502,4500,2886,2882,803,879,5454,2472,8134,2504,137,671,9803,1336,7624,3900,2719,6562,1908,2772,6578,7333,7944,6280,2065,9977,8303,1524,9259,990,1026,3903,2727,7812,6081,3437,4133,7810,179,3223,7031,3691,5466,9880,6966,2812,5685,6193,5013,5926,2175,7897,3938,6818,4853,2421,5497,8326,1684,3936,
6722,4899,6485,8185,2396,9011,6798,7771,631,7075,2611,6411,1238,8629,1545,6015,490,7099,1871,7956,253,4098,671,7035,7544,3849,5098,9472,5637,6780,1328,2296,3198,5841,2225,695,8420,814,1949,6460,9868,6277,2807,6713,8564,1678,4505,9154,9651,7391,2545,2369,5534,7706,9172,5974,8723,4021,7124,6383,8093,5333,8930,4604,9712,5753,64,6950,3416,4068,6650,460,13,
2852,6227,7919,3796,4267,8834,4674,5579,329,5694,2467,1590,4794,4847,3460,7453,8717,8469,363,2073,3084,4022,9797,1284,4185,1096,8307,4576,3347,2589,2595,9488,7544,2998,970,7303,8740,2310,9868,8027,5832,6692,8974,9078,3670,6700,6643,5865,2233,9235,3827,7836,3825,1348,8986,5590,3372,6540,8412,886,7280,5039,9814,6076,84,6292,9424,3447,3071,852,7230,860,2696,
2452,4745,7192,7862,6216,7801,5781,2663,7713,6294,2154,2336,5698,1702,2661,2879,3337,589,1020,2671,6496,7610,6479,3577,8143,3745,7686,3448,9102,560,1641,5480,7960,8929,5071,1130,9740,2059,4077,8759,365,3285,8560,7054,1177,5224,8022,3324,3159,6304,7,6151,7769,1775,8705,9111,4577,3422,1201,930,6752,3313,8941,754,5898,9173,2077,7284,4773,3368,3675,7536,1727,
9585,6792,8707,2122,6846,7665,334,8636,1781,802,2582,1473,880,6780,6847,2601,8657,6836,7060,490,7018,4615,3739,829,473,9140,5314,8984,555,9275,5224,1769,818,7152,4585,475,4177,3323,3217,3512,3412,6351,3682,5948,2204,4965,9473,2945,6552,5876,4314,428,8399,5327,7444,9380,5818,6108,9038,9978,2271,5772,5369,7209,1751,4828,5968,4956,2433,5831,6129,7478,4128,
7488,9263,3697,694,1148,1752,7147,2391,6617,4220,6216,2820,826,6823,7474,7499,2438,3234,8793,9056,6368,3948,4160,3571,882,6244,2753,5006,2,9664,3392,9614,7255,6093,8604,8123,1012,3924,4754,7429,8578,2981,9068,5373,1693,3971,7831,8909,8437,4124,3506,9381,1172,8243,3954,883,8175,2571,2194,6334,5318,3810,3240,7663,1701,199,179,2717,5741,5786,0,8036,3245,
1677,3061,9897,4697,8180,5612,2163,7862,4823,1246,5911,5955,7137,3200,9217,7250,5650,5308,6057,9894,3819,17,749,9615,6741,6456,4665,8557,657,1870,8162,9490,4490,3955,7075,3993,5495,2253,7423,8893,1356,7113,2293,7656,9216,3920,4786,5801,4746,4978,4240,1264,6420,18,1371,2553,3314,2462,2372,1954,8924,8921,3183,7707,7142,5318,8503,1353,6049,2979,9826,4503,2202,
8791,6972,8786,2461,83,2281,2564,3171,3693,5570,1033,2543,8421,6756,7653,8636,8968,7022,6456,192,8293,5663,3071,5222,1564,4733,2327,8492,8673,1535,6605,2155,5920,2840,9409,4622,7179,465,4873,2946,5599,6241,3970,9593,8437,7659,2177,5962,3780,9732,9271,1400,1347,4928,6675,7021,3260,3480,1265,4308,860,6570,4848,2464,3944,3486,9185,2411,2105,1232,8780,5135,6056,
5991,3376,7037,3056,9844,305,5966,767,3274,227,3100,4517,4548,8251,2978,1274,2387,7109,33,8672,4162,5205,6909,1363,2261,1103,192,5708,8459,6831,4802,8355,5426,7046,6432,5790,7993,8995,4409,1866,9280,5209,5672,708,3852,7554,4428,1349,6744,6912,8099,1624,2773,4651,6372,9049,3617,9981,9564,5948,2070,2614,8257,5607,329,6588,2594,5709,147,6482,4463,1112,4812,
2635,6876,7647,6933,4744,2321,7278,9060,9074,3434,6927,9937,5721,6833,392,7150,3134,8013,3008,6898,2187,1580,9320,7287,9926,4738,6416,4219,1449,1017,9297,8770,4346,6681,5370,3995,290,5682,456,2411,8813,7180,2289,5030,1965,5494,1309,5244,3946,1435,2977,2927,6026,6530,3033,8915,6409,2660,1457,1151,1461,585,8017,7040,1785,2363,6067,9228,6948,9932,6450,3923,2357,
723,3487,9219,3794,7875,7364,1799,5639,2738,6057,5404,8284,6880,3217,9196,7550,9398,7901,8553,2754,4828,8806,6606,7728,2804,7692,1712,2410,6371,9643,6243,6460,5632,6903,5129,3650,4309,8533,3157,2304,7475,3301,7102,5714,8066,6463,9103,5889,4325,6601,9675,1663,3164,5346,6494,7903,5699,8686,6558,3652,2520,2239,7168,5572,2794,8908,5943,8232,7020,3920,600,4883,6889,
2864,2127,918,68,526,4372,5955,3345,6524,8877,3440,7853,5016,2014,432,4936,4623,9310,7042,3661,9708,4719,6832,207,3087,9823,2308,8627,761,2314,3306,9173,7619,9898,2160,5560,7310,7420,1161,7213,1365,5136,6578,2958,4014,5165,1676,1720,7008,8046,8984,4355,9583,285,6048,7040,1330,2187,1362,1022,2614,8553,6328,56,3611,3397,3874,9134,6060,3797,4422,991,4764,
59,3596,5149,2528,6474,7690,752,1105,1808,7537,6307,6506,2033,1133,1969,8698,164,2636,6325,9937,7317,5043,1084,4251,1047,6654,3509,2070,161,4706,4725,6930,6921,5393,568,69,8879,6392,2657,3768,832,712,947,689,9995,3424,7208,7805,8655,7763,1614,2170,5811,2875,5842,750,6720,8074,932,7160,2713,7881,6042,81,8555,1263,6465,3422,5823,6959,77,8805,1836,
487,8359,1571,5446,9313,5788,6343,562,2627,574,3636,344,3270,9008,2177,4102,4510,5317,4056,3299,7932,5915,7406,4633,8142,7282,6516,5709,8961,8727,4342,9419,1415,3986,6928,690,4851,2504,9265,6010,560,2766,1863,509,4033,5883,1418,1241,1476,3288,2997,8337,7360,9782,894,6858,2126,7036,8695,5177,7748,4508,7709,3591,8625,9166,4494,9538,1272,6856,3602,9179,7399,
614,7497,2722,1066,3477,7920,4699,8139,3773,1551,2437,4929,4410,1203,1621,3493,3025,4200,8666,3895,7028,1495,4106,3035,4629,489,1320,3218,9890,4855,8962,2592,5070,2992,4727,3007,2449,4534,6518,656,2837,4229,9425,5657,6337,2561,1968,1199,483,7003,5842,8614,4687,623,7150,5268,6589,2393,21,5684,2,8912,5863,804,9555,2964,123,754,4230,4293,9038,7444,4157,
